"player_page","player"
"/w/index.php?title=Adrien_Aron&action=edit&redlink=1","Aron"
"/wiki/Henri_Cochet","Cochet"
"/w/index.php?title=Ronaldo_Boyd&action=edit&redlink=1","Boyd"
"/wiki/Leslie_Godfree","Godfree"
"/w/index.php?title=Roger_Danet&action=edit&redlink=1","Danet"
"/w/index.php?title=Jos%C3%A9_Mar%C3%ADa_Tejada&action=edit&redlink=1","Tejada"
"/w/index.php?title=Cesare_Colombo&action=edit&redlink=1","Colombo"
"/w/index.php?title=Bertie_Meyer_(tennis)&action=edit&redlink=1","Meyer"
"/wiki/Rodrigo_de_Castro_Pereira","De Castro Pereira"
"/wiki/Jean_Samazeuilh","Samazeuilh"
"/wiki/Jan_Ko%C5%BEeluh","Kozeluh"
"/w/index.php?title=David_R._Morrice&action=edit&redlink=1","Morrice"
"/w/index.php?title=A.H._Greig&action=edit&redlink=1","Greig"
"/w/index.php?title=G.F._De_Bruyn-Kops&action=edit&redlink=1","De BruynKops"
"/wiki/Jean_Washer","Washer"
"/w/index.php?title=C_D%27Avalos&action=edit&redlink=1","DAvalos"
"/wiki/Gy%C3%B6rgy_Dungyersky","Dungyersky"
"/w/index.php?title=Hector_Cosmo_Fisher&action=edit&redlink=1","Fisher"
"/w/index.php?title=Arne_Grahn&action=edit&redlink=1","Grahn"
"/w/index.php?title=Edward_Kleinadel&action=edit&redlink=1","Kleinadel"
"/wiki/Antoine_Gentien","Gentien"
"/w/index.php?title=Ignacio_De_La_Borbolla&action=edit&redlink=1","De La Borbolla"
"/w/index.php?title=Pavel_Macenauer&action=edit&redlink=1","Macenauer"
"/wiki/George_Cholmondeley,_5th_Marquess_of_Cholmondeley","Cholmondeley"
"/w/index.php?title=Andr%C3%A9_Piel&action=edit&redlink=1","Piel"
"/wiki/Paul_F%C3%A9ret","Feret"
"/wiki/Erik_Worm","Worm"
"/w/index.php?title=Edouard_Thurneyssen&action=edit&redlink=1","Thurneyssen"
"/wiki/Hendrik_Timmer_(tennis)","Timmer"
"/wiki/Jean_Borotra","Borotra"
"/wiki/Nigel_Sharpe","Sharpe"
"/wiki/Eduardo_Flaquer","Flaquer"
"/wiki/Ali-Hassan_Fyzee","Fyzee"
"/wiki/A._Wallis_Myers","Myers"
"/w/index.php?title=Leonce_Aslangul&action=edit&redlink=1","Aslangul"
"/w/index.php?title=J.M._Tarruella&action=edit&redlink=1","Tarruella"
"/w/index.php?title=F._Restrepo&action=edit&redlink=1","Restrepo"
"/w/index.php?title=Roger_George&action=edit&redlink=1","George"
"/wiki/Howard_Kinsey","Kinsey"
"/w/index.php?title=H._Rohrer&action=edit&redlink=1","Rohrer"
"/wiki/Ludwig_von_Salm-Hoogstraeten","Salm"
"/w/index.php?title=Americo-Hector_Cattaruza&action=edit&redlink=1","Cattaruza"
"/w/index.php?title=Ernst_Gottlieb&action=edit&redlink=1","Gottlieb"
"/wiki/Charles_F._Aeschliman","Aeschliman"
"/w/index.php?title=Stanis%C5%82aw_Czetwerty%C5%84ski&action=edit&redlink=1","Czetwertynski"
"/wiki/Nicolae_Mi%C8%99u_(tennis)","Misu"
"/wiki/Pierre_Canivet","Canivet"
"/wiki/F%C3%A9lix_Poulin","Poulin"
"/wiki/Umberto_L._De_Morpurgo","De Morpurgo"
"/w/index.php?title=Sandford_Bobb&action=edit&redlink=1","Bobb"
"/w/index.php?title=Guillermo_Robson&action=edit&redlink=1","Robson"
"/wiki/Noel_Turnbull","Turnbull"
"/w/index.php?title=Pan_Papadopoulos&action=edit&redlink=1","Papadopoulos"
"/wiki/Ren%C3%A9_Lacoste","Lacoste"
"/w/index.php?title=E.L._Sarkies&action=edit&redlink=1","Sarkies"
"/w/index.php?title=Clemente_Serventi&action=edit&redlink=1","Serventi"
"/w/index.php?title=M._Wetselaar&action=edit&redlink=1","Wetselaar"
"/wiki/Patrick_Spence","Patrick Spence"
"/wiki/Antoine_Gentien","Antoine Gentien"
"/wiki/Bill_Tilden","Bill Tilden"
"/wiki/Louis_Raymond_(tennis)","Louis Raymond"
"/wiki/Otto_Froitzheim","Otto Froitzheim"
"/wiki/Heinrich_Kleinschroth","Kleinschroth"
"/w/index.php?title=Jean_Wuarin&action=edit&redlink=1","Wuarin"
"/w/index.php?title=Hector_Chiesa&action=edit&redlink=1","Chiesa"
"/w/index.php?title=P._Garriga_Nogues&action=edit&redlink=1","Garriga Nogues"
"/w/index.php?title=Hermann_Artens&action=edit&redlink=1","Artens"
"/wiki/Nicolas_Mishu","Mishu"
"/w/index.php?title=Eug%C3%A8ne_Broquedis&action=edit&redlink=1","Broquedis"
"/w/index.php?title=Etienne_Micard&action=edit&redlink=1","Micard"
"/wiki/Christiaan_van_Lennep","Van Lennep"
"/wiki/Francis_Fisher","Fisher"
"/w/index.php?title=Emmanuel_Du_Plaix&action=edit&redlink=1","Du Plaix"
"/w/index.php?title=Domingo_Torralva-Ponsa&action=edit&redlink=1","TorralvaPonsa"
"/w/index.php?title=Denis_Laurent&action=edit&redlink=1","Laurent"
"/wiki/Francis_Hunter","Hunter"
"/w/index.php?title=A._Persin&action=edit&redlink=1","Persin"
"/wiki/Patrick_Spence","Spence"
"/w/index.php?title=Loutfalla_Wahid&action=edit&redlink=1","Wahid"
"/wiki/Keats_Lester","Lester"
"/wiki/Jimmy_Van_Alen","Van Alen"
"/w/index.php?title=Alain_Bernard_(tennis)&action=edit&redlink=1","Bernard"
"/wiki/Sidney_Junior_Wood","Wood"
"/wiki/Jack_Condon","Condon"
"/w/index.php?title=Paul_Barrelet_De_Ricou&action=edit&redlink=1","Barrelet De Ricou"
"/w/index.php?title=Karl_Wetzel&action=edit&redlink=1","Wetzel"
"/w/index.php?title=Krishen&action=edit&redlink=1","Krishen"
"/w/index.php?title=Luis_Torralva-Ponsa&action=edit&redlink=1","TorralvaPonsa"
"/wiki/Ren%C3%A9_De_Buzelet","De Buzelet"
"/w/index.php?title=Sri_Krishna_Prasada&action=edit&redlink=1","Prasada"
"/w/index.php?title=Ren%C3%A9_Danon&action=edit&redlink=1","Danon"
"/w/index.php?title=Robert_Laurent_(tennis)&action=edit&redlink=1","Laurent"
"/w/index.php?title=Jacques_Siguier&action=edit&redlink=1","Siguier"
"/wiki/Louis_Raymond_(tennis)","Raymond"
"/wiki/Christian_Boussus","Boussus"
"/wiki/Bill_Tilden","Tilden"
"/wiki/Craig_Biddle","Biddle"
"/w/index.php?title=J._Andreu&action=edit&redlink=1","Andreu"
"/wiki/Otto_Froitzheim","Froitzheim"
"/wiki/Bela_Von_Kehrling","Von Kehrling"
"/w/index.php?title=Maxime_Guillemot&action=edit&redlink=1","Guillemot"
"/w/index.php?title=G._Geraud&action=edit&redlink=1","Geraud"
"/wiki/Brame_Hillyard","Hillyard"
"/w/index.php?title=Jacques_Arago_(tennis)&action=edit&redlink=1","Arago"
"/w/index.php?title=Robert_Champin&action=edit&redlink=1","Champin"
"/wiki/Norman_Farquharson","Farquharson"
"/wiki/Jack_Crawford_(tennis)","Jack Crawford"
"/wiki/John_Hawkes_(tennis)","Jack Hawkes"
"/wiki/Christian_Boussus","Christian Boussus"
"/w/index.php?title=Ronaldo_Boyd&action=edit&redlink=1","Ronaldo Boyd"
"/w/index.php?title=Leighton_Crawford&action=edit&redlink=1","Crawford"
"/w/index.php?title=Franz_Matejka&action=edit&redlink=1","Matejka"
"/w/index.php?title=Adriano_Zappa&action=edit&redlink=1","Zappa"
"/wiki/Jack_Crawford_(tennis)","Crawford"
"/w/index.php?title=Louis_Geraud&action=edit&redlink=1","Geraud"
"/w/index.php?title=J._Holthouse&action=edit&redlink=1","Holthouse"
"/w/index.php?title=Jacques_Deniau&action=edit&redlink=1","Deniau"
"/w/index.php?title=H.L._Walcott&action=edit&redlink=1","Walcott"
"/wiki/Mohammed_Sleem","Sleem"
"/w/index.php?title=Edouard_Borotra&action=edit&redlink=1","Borotra"
"/w/index.php?title=Guillermo_Aragon&action=edit&redlink=1","Aragon"
"/wiki/Ody_Koopman","Koopman"
"/wiki/John_Hawkes_(tennis)","Hawkes"
"/wiki/Augustos_Zerlendis","Zerlendis"
"/w/index.php?title=D._Stralem&action=edit&redlink=1","Stralem"
"/w/index.php?title=Carlos_Morea&action=edit&redlink=1","Morea"
"/w/index.php?title=Robert_Pope_(tennis)&action=edit&redlink=1","Pope"
"/w/index.php?title=Ren%C3%BA_Galeppe&action=edit&redlink=1","Galeppe"
"/w/index.php?title=Pierre_Antoine_Grandguillot&action=edit&redlink=1","Grandguillot"
"/w/index.php?title=I.W._Bobb&action=edit&redlink=1","Bobb"
"/wiki/Gerald_Patterson","Patterson"
"/wiki/Harry_Hopman","Hopman"
"/w/index.php?title=Lucilo_Del_Castillo&action=edit&redlink=1","Del Castillo"
"/wiki/George_Rogers_Lyttelton","Rogers Lyttelton"
"/w/index.php?title=Max_Balli&action=edit&redlink=1","Balli"
"/w/index.php?title=Georges_Grandguillot&action=edit&redlink=1","Grandguillot"
"/wiki/Norman_E._Brookes","Brookes"
"/wiki/Georges_Glasser","Glasser"
"/wiki/Charles_Kingsley_(tennis)","Kingsley"
"/w/index.php?title=Jacques_Bonte&action=edit&redlink=1","Bonte"
"/w/index.php?title=Max_Combemale&action=edit&redlink=1","Combemale"
"/wiki/Francis_Hunter","Frank Hunter"
"/wiki/Umberto_L._De_Morpurgo","Umberto L De Morpurgo"
"/w/index.php?title=Nicolas_Zahar&action=edit&redlink=1","Zahar"
"/wiki/Roderich_Menzel","Menzel"
"/wiki/Hans_Moldenhauer","Moldenhauer"
"/w/index.php?title=Ugo_Chiesa&action=edit&redlink=1","Chiesa"
"/w/index.php?title=A._Ernst&action=edit&redlink=1","Ernst"
"/wiki/Vladimir_Landau","Landau"
"/w/index.php?title=Leopold_De_Borman&action=edit&redlink=1","De Borman"
"/w/index.php?title=Alberto_Del_Bono&action=edit&redlink=1","Del Bono"
"/w/index.php?title=Fritz_Kuhlmann&action=edit&redlink=1","Kuhlmann"
"/w/index.php?title=Josef_Malacek&action=edit&redlink=1","Malacek"
"/w/index.php?title=Roy_Malcolm&action=edit&redlink=1","Malcolm"
"/w/index.php?title=Ren%C3%A9_Galeppe&action=edit&redlink=1","Galeppe"
"/wiki/Giorgio_de_Stefani","De Stefani"
"/w/index.php?title=Wilhelm_Matejka&action=edit&redlink=1","Matejka"
"/w/index.php?title=Pierre_Joba&action=edit&redlink=1","Joba"
"/wiki/Jack_Nielsen_(tennis)","Nielsen"
"/w/index.php?title=Benny_Berthet&action=edit&redlink=1","Berthet"
"/wiki/Ali_Athar_Fyzee","Fyzee"
"/w/index.php?title=Henri_Reynaud&action=edit&redlink=1","Reynaud"
"/w/index.php?title=Arne_Rasmussen&action=edit&redlink=1","Rasmussen"
"/w/index.php?title=Tim_Horn&action=edit&redlink=1","Horn"
"/wiki/Leonardo_Bonzi","Bonzi"
"/w/index.php?title=Marcel_Cousin&action=edit&redlink=1","Cousin"
"/w/index.php?title=Georgios_Zafiropoulo&action=edit&redlink=1","Zafiropoulo"
"/wiki/Wilbur_F._Coen","Coen"
"/wiki/Ian_Collins_(tennis)","Collins"
"/wiki/John_Sheldon_Olliff","Olliff"
"/w/index.php?title=Nicolas_Magaloff&action=edit&redlink=1","Magaloff"
"/wiki/Andr%C3%A9_Martin-Legeay","MartinLegeay"
"/wiki/B%C3%A9la_von_Kehrling","Von Kehrling"
"/wiki/Bunny_Austin","Austin"
"/w/index.php?title=Pierre_Goldschmidt_(tennis)&action=edit&redlink=1","Goldschmidt"
"/wiki/Paul_Feret","Feret"
"/wiki/Daniel_Prenn","Prenn"
"/w/index.php?title=Buster_Andrews&action=edit&redlink=1","Andrews"
"/wiki/Harry_Hopman","Harry Hopman"
"/wiki/Umberto_De_Morpurgo","Umberto De Morpurgo"
"/wiki/Edgar_Moon","Edgar Moon"
"/wiki/Colin_Gregory","Colin Gregory"
"/wiki/George_Lyttleton-Rogers","George LyttletonRogers"
"/w/index.php?title=Jean_Couiteas&action=edit&redlink=1","Couiteas"
"/w/index.php?title=Andr%C3%A9_Ewbank&action=edit&redlink=1","Ewbank"
"/w/index.php?title=J_Rivero_Ferro&action=edit&redlink=1","Rivero Ferro"
"/wiki/Andr%C3%A9_Merlin","Merlin"
"/wiki/Takeichi_Harada","Harada"
"/w/index.php?title=Antonio_Pinto_Coelho&action=edit&redlink=1","Pinto Coelho"
"/wiki/Harry_Lee_(tennis)","Lee"
"/w/index.php?title=Tamino_Abe&action=edit&redlink=1","Abe"
"/wiki/Wilbur_F._Coen,_Jr.","Coen"
"/wiki/Edgar_F._Moon","Moon"
"/w/index.php?title=A_Renard&action=edit&redlink=1","Renard"
"/w/index.php?title=Bernard_C._Law&action=edit&redlink=1","Law"
"/w/index.php?title=Jean_Lesueur_(tennis)&action=edit&redlink=1","Lesueur"
"/w/index.php?title=Ranbir_Singh_(tennis)&action=edit&redlink=1","Singh"
"/w/index.php?title=Siedoff&action=edit&redlink=1","Siedoff"
"/w/index.php?title=A._Riches&action=edit&redlink=1","Riches"
"/w/index.php?title=J_Rebois&action=edit&redlink=1","Rebois"
"/w/index.php?title=P_Rar&action=edit&redlink=1","Rar"
"/wiki/Colin_Gregory","Gregory"
"/wiki/Pierre_Albarran","Albarran"
"/wiki/Alain_Gerbault","Gerbault"
"/w/index.php?title=Hyotaro_Satoh&action=edit&redlink=1","Satoh"
"/w/index.php?title=Fran%C3%BEois_Terrier&action=edit&redlink=1","Terrier"
"/w/index.php?title=Yoshira_Ohta&action=edit&redlink=1","Ohta"
"/w/index.php?title=Donald_Leahong&action=edit&redlink=1","Leahong"
"/wiki/Andr%C3%A9_Lacroix_(tennis)","Lacroix"
"/wiki/Ryuki_Miki","Miki"
"/wiki/James_Willard","Willard"
"/wiki/Patrick_Hughes_(tennis)","Hughes"
"/wiki/Eberhard_Nourney","Nourney"
"/w/index.php?title=Benny_Berthet&action=edit&redlink=1","Benny Berthet"
"/wiki/Jiro_Satoh","Jiro Satoh"
"/wiki/Johnny_Van_Ryn","Johnny Van Ryn"
"/wiki/Giorgio_de_Stefani","Giorgio de Stefani"
"/wiki/Patrick_Hughes_(tennis)","Patrick Hughes"
"/wiki/George_Lott","George Lott"
"/w/index.php?title=Nguyen_Van_Chim&action=edit&redlink=1","Van Chim"
"/w/index.php?title=Jean_Rimet&action=edit&redlink=1","Rimet"
"/w/index.php?title=Louis_Haensch&action=edit&redlink=1","Haensch"
"/wiki/George_Lyttleton-Rogers","Rogers Lyttelton"
"/w/index.php?title=R._Zander&action=edit&redlink=1","Zander"
"/wiki/Jiro_Satoh","Satoh"
"/w/index.php?title=Gino_De_Martino&action=edit&redlink=1","De Martino"
"/w/index.php?title=%C3%89douard_Thurneyssen&action=edit&redlink=1","Thurneyssen"
"/w/index.php?title=B.C._Lowe&action=edit&redlink=1","Lowe"
"/wiki/Johnny_Van_Ryn","Van Ryn"
"/w/index.php?title=Roger_Vieillard&action=edit&redlink=1","Vieillard"
"/w/index.php?title=Huyud_Van_Giao&action=edit&redlink=1","Van Giao"
"/w/index.php?title=Emil_Gabrowitz&action=edit&redlink=1","Gabrowitz"
"/w/index.php?title=Jean_De_Macedo&action=edit&redlink=1","De Macedo"
"/w/index.php?title=Edouard_Leven&action=edit&redlink=1","Leven"
"/wiki/Jack_Hillyard","Hillyard"
"/w/index.php?title=Ren%C3%A9_Gall%C3%A8pe&action=edit&redlink=1","Gallepe"
"/w/index.php?title=Minoru_Kawachi&action=edit&redlink=1","Kawachi"
"/w/index.php?title=Fran%C3%A7ois_Terrier&action=edit&redlink=1","Terrier"
"/w/index.php?title=Ahmed_Shukry&action=edit&redlink=1","Shukry"
"/wiki/Fred_J._Perry","Perry"
"/wiki/Marcel_Bernard","Bernard"
"/wiki/Franjo_Sch%C3%A4ffer","Schaffer"
"/w/index.php?title=Ji%C5%99%C3%AD_Novotn%C3%BD_(tennis)&action=edit&redlink=1","Novotny"
"/wiki/Max_Ellmer","Ellmer"
"/wiki/Vernon_Kirby","Kirby"
"/w/index.php?title=Oscar_De_Minerbi&action=edit&redlink=1","De Minerbi"
"/wiki/Gottfried_von_Cramm","Von Cramm"
"/wiki/Franjo_Kukuljevi%C4%87","Kukuljevic"
"/wiki/George_Lott","Lott"
"/wiki/Gregory_Mangin","Gregory Mangin"
"/wiki/Marcel_Bernard","Marcel Bernard"
"/wiki/Harry_Lee_(tennis)","Harry Lee"
"/wiki/Roderich_Menzel","Roderich Menzel"
"/wiki/Fred_Perry","Fred Perry"
"/wiki/Gregory_Mangin","Mangin"
"/w/index.php?title=Takeo_Kuwabara&action=edit&redlink=1","Kuwabara"
"/w/index.php?title=Lal_Jagat-Mohan&action=edit&redlink=1","JagatMohan"
"/w/index.php?title=Edward_Raymond_Avory&action=edit&redlink=1","Avory"
"/w/index.php?title=Andr%C3%A9_Poulailion&action=edit&redlink=1","Poulailion"
"/w/index.php?title=Andre_Roche_(tennis)&action=edit&redlink=1","Roche"
"/w/index.php?title=Helge_Plougmann&action=edit&redlink=1","Plougmann"
"/w/index.php?title=Edmond_Lotan&action=edit&redlink=1","Lotan"
"/w/index.php?title=J.P._Gallet&action=edit&redlink=1","Gallet"
"/w/index.php?title=Guy_Van_Zuylen&action=edit&redlink=1","Van Zuylen"
"/w/index.php?title=Josef_Siba&action=edit&redlink=1","Siba"
"/wiki/Ladislav_Hecht","Hecht"
"/wiki/Giovanni_Palmieri","Palmieri"
"/w/index.php?title=Fru_Svend_Sperling&action=edit&redlink=1","Sperling"
"/w/index.php?title=D_Datt&action=edit&redlink=1","Datt"
"/w/index.php?title=J%C3%A9r%C3%B4me_Mital&action=edit&redlink=1","Mital"
"/wiki/Herman_David","David"
"/w/index.php?title=Ferenc_Marsalek&action=edit&redlink=1","Marsalek"
"/w/index.php?title=%C3%89douard_Leven&action=edit&redlink=1","Leven"
"/w/index.php?title=G_Sertorio&action=edit&redlink=1","Sertorio"
"/w/index.php?title=Louis_Desloges&action=edit&redlink=1","Desloges"
"/w/index.php?title=M._Krasny&action=edit&redlink=1","Krasny"
"/w/index.php?title=Roland_Journu&action=edit&redlink=1","Journu"
"/wiki/Sidney_Wood","Wood"
"/w/index.php?title=Philippe_Gajan&action=edit&redlink=1","Gajan"
"/w/index.php?title=R._Douillet&action=edit&redlink=1","Douillet"
"/w/index.php?title=Guillaume_Troncin&action=edit&redlink=1","Troncin"
"/w/index.php?title=Alexandre_Goldryn&action=edit&redlink=1","Goldryn"
"/wiki/Imre_Zichy","Zichy"
"/w/index.php?title=Andr%C3%A9_Contanson&action=edit&redlink=1","Contanson"
"/w/index.php?title=Maurice_Papillon&action=edit&redlink=1","Papillon"
"/w/index.php?title=Eikichi_Itoh&action=edit&redlink=1","Itoh"
"/w/index.php?title=Fran%C3%A7ois_Merlin&action=edit&redlink=1","Merlin"
"/w/index.php?title=Alessandro_Fe%27_d%27Ostiani&action=edit&redlink=1","Fe dOstiani"
"/wiki/Frank_Herbert_David_Wilde","Wilde"
"/wiki/Vivian_McGrath","McGrath"
"/w/index.php?title=Jozef_Hebda&action=edit&redlink=1","Hebda"
"/w/index.php?title=Robert_Bouy&action=edit&redlink=1","Bouy"
"/w/index.php?title=Pierre_Chevalier_(tennis)&action=edit&redlink=1","Chevalier"
"/w/index.php?title=Andr%C3%BA_Contanson&action=edit&redlink=1","Contanson"
"/wiki/Hector_Fisher","Fisher"
"/w/index.php?title=Erick_Baer&action=edit&redlink=1","Baer"
"/w/index.php?title=M._Benda&action=edit&redlink=1","Benda"
"/wiki/Ryosuke_Nunoi","Nunoi"
"/wiki/Adrian_Quist","Quist"
"/w/index.php?title=Andr%C3%BA_Martin-Legeay&action=edit&redlink=1","MartinLegeay"
"/w/index.php?title=Andr%C3%BA_La_Croix&action=edit&redlink=1","La Croix"
"/w/index.php?title=Andr%C3%BA_Merlin&action=edit&redlink=1","Merlin"
"/w/index.php?title=Colin_Robbins_(tennis)&action=edit&redlink=1","Robbins"
"/wiki/Franjo_Pun%C4%8Dec","Puncec"
"/wiki/Don_Turnbull_(tennis)","Turnbull"
"/w/index.php?title=Robert_Billaudot&action=edit&redlink=1","Billaudot"
"/w/index.php?title=Werner_Steiner&action=edit&redlink=1","Steiner"
"/wiki/Frank_Shields","Shields"
"/w/index.php?title=Emanuele_Sertorio&action=edit&redlink=1","Sertorio"
"/w/index.php?title=Friederich_Von_Rohrer&action=edit&redlink=1","Von Rohrer"
"/wiki/Ignacy_Hanislaw_Tloczynski","Tloczynski"
"/wiki/Fred_J._Perry","Fred J Perry"
"/wiki/Gottfried_von_Cramm","Gottfried von Cramm"
"/wiki/Bunny_Austin","Bunny Austin"
"/w/index.php?title=Giorgios_Nicolaides&action=edit&redlink=1","Nicolaides"
"/w/index.php?title=Alan_Stedman&action=edit&redlink=1","Stedman"
"/wiki/Boris_Maneff","Maneff"
"/w/index.php?title=Robert_Jourde&action=edit&redlink=1","Jourde"
"/wiki/Charles_Edgar_Hare","Hare"
"/w/index.php?title=Camille_E._Malfroy&action=edit&redlink=1","Malfroy"
"/w/index.php?title=Robert_Salvet&action=edit&redlink=1","Salvet"
"/w/index.php?title=Wilmer_Hines&action=edit&redlink=1","Hines"
"/w/index.php?title=H_Mac_Farlane&action=edit&redlink=1","Mac Farlane"
"/wiki/Georg_Von_Metaxa","Von Metaxa"
"/wiki/Andr%C3%A9_Lacroix_(tennis)","La Croix"
"/wiki/Hendrick_Timmer","Timmer"
"/w/index.php?title=Jacques_Jamain&action=edit&redlink=1","Jamain"
"/wiki/Ignacy_T%C5%82oczy%C5%84ski","Tloczynski"
"/w/index.php?title=Jacques_Weiss&action=edit&redlink=1","Weiss"
"/w/index.php?title=Jack_Lysaght&action=edit&redlink=1","Lysaght"
"/w/index.php?title=Gaby_Mercier-Odier&action=edit&redlink=1","MercierOdier"
"/w/index.php?title=Charles_Naeyaert&action=edit&redlink=1","Naeyaert"
"/w/index.php?title=Valentino_Taroni&action=edit&redlink=1","Taroni"
"/w/index.php?title=Jacques_Lecointre&action=edit&redlink=1","Lecointre"
"/w/index.php?title=Andr%C3%BA_Ewbank&action=edit&redlink=1","Ewbank"
"/w/index.php?title=Max_Tenaille&action=edit&redlink=1","Tenaille"
"/wiki/Kenneth_Gandar-Dower","GandarDower"
"/w/index.php?title=H._Tuescher&action=edit&redlink=1","Tuescher"
"/wiki/Henry_M._Culley","Culley"
"/w/index.php?title=I._Lafontan&action=edit&redlink=1","Lafontan"
"/w/index.php?title=Hans_Denker&action=edit&redlink=1","Denker"
"/w/index.php?title=Michael_Robertson_(1930s_tennis_player)&action=edit&redlink=1","Robertson"
"/wiki/Madansinhji","Kutch"
"/w/index.php?title=Philippe_Poullain&action=edit&redlink=1","Poullain"
"/wiki/Bernard_Destremau","Destremau"
"/wiki/Vivian_McGrath","Vivian McGrath"
"/w/index.php?title=Emil_Ferenczy&action=edit&redlink=1","Ferenczy"
"/w/index.php?title=Jacques_Van_Den_Eynde&action=edit&redlink=1","Van Den Eynde"
"/w/index.php?title=Louis_Chevallier&action=edit&redlink=1","Chevallier"
"/w/index.php?title=Jacques_Langanay&action=edit&redlink=1","Langanay"
"/w/index.php?title=Diederik_Teschmacher&action=edit&redlink=1","Teschmacher"
"/w/index.php?title=Dennis_J._Cook&action=edit&redlink=1","Cook"
"/w/index.php?title=Jacques_Sanglier&action=edit&redlink=1","Sanglier"
"/w/index.php?title=Vanni_Canepele&action=edit&redlink=1","Canepele"
"/w/index.php?title=John_Hendrie_(tennis)&action=edit&redlink=1","Hendrie"
"/wiki/Adam_Baworowski","Baworowski"
"/w/index.php?title=Perez_Guerrero&action=edit&redlink=1","Guerrero"
"/w/index.php?title=William_Muir_(tennis)&action=edit&redlink=1","Muir"
"/wiki/Jiro_Yamagishi","Yamagishi"
"/w/index.php?title=Marcel_Rainville&action=edit&redlink=1","Rainville"
"/w/index.php?title=Colin_Robertson_(tennis)&action=edit&redlink=1","Robertson"
"/w/index.php?title=Hideo_Nishimura&action=edit&redlink=1","Nishimura"
"/wiki/Pierre_Pellizza","Pellizza"
"/w/index.php?title=Roland_Longtin&action=edit&redlink=1","Longtin"
"/wiki/Charles_Raymond_Davis_Tuckey","Tuckey"
"/w/index.php?title=Fran%C3%BEois_Merlin&action=edit&redlink=1","Merlin"
"/w/index.php?title=Josef_Caska&action=edit&redlink=1","Caska"
"/wiki/Yvon_Petra","Petra"
