"player_page","player"
"/wiki/Quincy_Shaw","Quincy A Shaw"
"/wiki/Ernest_Meers","Ernest Meers"
"/w/index.php?title=Rodmond_Vernon_Beach&action=edit&redlink=1","RV Beach"
"/w/index.php?title=Deane_Miller&action=edit&redlink=1","D Miller"
"/w/index.php?title=Robert_C._Sands&action=edit&redlink=1","RC Sands"
"/wiki/Ernest_Meers","E Meers"
"/w/index.php?title=Ezra_W._Gould&action=edit&redlink=1","EW Gould"
"/wiki/Charles_Sands","CE Sands"
"/wiki/Samuel_T._Chase","ST Chase"
"/w/index.php?title=George_A_Hurd&action=edit&redlink=1","GA Hurd"
"/w/index.php?title=Robert_Huntington_(tennis)&action=edit&redlink=1","R Huntington"
"/wiki/Clarence_Hobart","C Hobart"
"/wiki/Bob_Huntington","B Huntington"
"/w/index.php?title=George_F._Brown_(tennis)&action=edit&redlink=1","GF Brown"
"/wiki/Malcolm_Chace","M Chace"
"/wiki/Valentine_G._Hall","VG Hall"
"/w/index.php?title=Hugh_Tallant&action=edit&redlink=1","H Tallant"
"/w/index.php?title=Louis_J._Grant&action=edit&redlink=1","LJ Grant"
"/w/index.php?title=Fred_W._Smith_(tennis)&action=edit&redlink=1","FW Smith"
"/w/index.php?title=Henry_Mortimer_Billings&action=edit&redlink=1","HM Billings"
"/w/index.php?title=S._Glenn_Walker_(tennis)&action=edit&redlink=1","SG Walker"
"/w/index.php?title=Gerard_P.Herrick&action=edit&redlink=1","GP Herrick"
"/w/index.php?title=Gerard_P._Herrick&action=edit&redlink=1","GP Herrick"
"/w/index.php?title=Daniel_Kimball_(tennis)&action=edit&redlink=1","D Kimball"
"/wiki/Marmadude_Smith","M Smith"
"/w/index.php?title=Emerson_B._Tuttle&action=edit&redlink=1","EA Tuttle"
"/w/index.php?title=Theodore_Horton&action=edit&redlink=1","T Horton"
"/wiki/Basil_Spalding_de_Garmendia","BS de Garmendia"
"/w/index.php?title=Ford_Huntington&action=edit&redlink=1","F Huntington"
"/wiki/Edward_L._Hall","EL Hall"
"/wiki/Foxhall_Keene","Keene"
"/w/index.php?title=William_Gerard_Herrick&action=edit&redlink=1","WG Herrick"
"/wiki/Fred_Hovey","F Hovey"
"/w/index.php?title=George_W._Lee_(tennis)&action=edit&redlink=1","GW Lee"
"/w/index.php?title=Robert_Sands_(tennis)&action=edit&redlink=1","R Sands"
"/w/index.php?title=Stanley_McCormick_(tennis)&action=edit&redlink=1","S McCormick"
"/w/index.php?title=Carroll_Bunting&action=edit&redlink=1","C Bunting"
"/w/index.php?title=Charles_T._Lee&action=edit&redlink=1","CT Lee"
"/wiki/William_Larned","W Larned"
"/wiki/Harold_McCormick","H McCormick"
"/wiki/Richard_Stevens_(tennis)","R Stevens"
"/w/index.php?title=Gerard_Herrick&action=edit&redlink=1","G Herrick"
"/w/index.php?title=John_Nichols_(tennis)&action=edit&redlink=1","J Nichols"
"/w/index.php?title=William_Orcutt&action=edit&redlink=1","W Orcutt"
"/w/index.php?title=Allison_W.S._Post&action=edit&redlink=1","AWS Post"
"/wiki/Clarence_R._Budlong","CR Budlong"
"/w/index.php?title=George_T._Scott&action=edit&redlink=1","GT Scott"
"/w/index.php?title=George_R._Fearing&action=edit&redlink=1","GF Fearing"
"/w/index.php?title=C.Alan_Brown&action=edit&redlink=1","CA Brown"
"/w/index.php?title=Duncan_Candler&action=edit&redlink=1","DW Candler"
"/w/index.php?title=George_Brown_(tennis)&action=edit&redlink=1","G Brown"
"/w/index.php?title=Burdette_O%E2%80%98Connor&action=edit&redlink=1","B OConnor"
"/w/index.php?title=Ewing_Stille&action=edit&redlink=1","E Stille"
"/wiki/Robert_Wrenn","R Wrenn"
"/w/index.php?title=Malcom_Chace&action=edit&redlink=1","M Chace"
"/w/index.php?title=William_Ames_(tennis)&action=edit&redlink=1","W Ames"
"/wiki/United_States","W Ames"
"/wiki/R._Stanley_Howland","S Howland"
"/w/index.php?title=Alfred_Codman&action=edit&redlink=1","A Codman"
"/w/index.php?title=Walter_McKittrick&action=edit&redlink=1","W McKittrick"
"/w/index.php?title=John_C._Davidson&action=edit&redlink=1","JC Davidson"
"/w/index.php?title=Charles_Hubbard_(tennis)&action=edit&redlink=1","C Hubbard"
"/w/index.php?title=William_Floyd_(tennis)&action=edit&redlink=1","W Floyd"
"/w/index.php?title=Archibald_Thomson&action=edit&redlink=1","A Thomson"
"/w/index.php?title=Charles_Tete&action=edit&redlink=1","C Tete"
"/w/index.php?title=Russell_N._Dana&action=edit&redlink=1","RN Dana"
"/wiki/United_States","C Tete"
"/w/index.php?title=Gordon_I._Willis&action=edit&redlink=1","GI Willis"
"/w/index.php?title=Silas_Reed&action=edit&redlink=1","S Reed"
"/w/index.php?title=George_Charles_Hinckley&action=edit&redlink=1","GC Hinckley"
"/w/index.php?title=Robertson_Honey&action=edit&redlink=1","R Honey"
"/w/index.php?title=Peter_Wright_(US_tennis_player)&action=edit&redlink=1","P Wright"
"/w/index.php?title=John_Talmage_(tennis)&action=edit&redlink=1","J Talmage"
"/w/index.php?title=Clarence_P._Dodge&action=edit&redlink=1","CP Dodge"
"/w/index.php?title=William_Parker_(tennis)&action=edit&redlink=1","W Parker"
"/wiki/Arthur_E._Foote","AE Foote"
"/w/index.php?title=John_Howland_(tennis)&action=edit&redlink=1","J Howland"
"/wiki/Manliffe_Goodbody","MF Goodbody"
"/wiki/J._Bertram_Read","JB Read"
"/w/index.php?title=Samuel_Thomson_(tennis)&action=edit&redlink=1","S Thomson"
"/w/index.php?title=Kinnaird_McEnroe&action=edit&redlink=1","K McEnroe"
"/w/index.php?title=Calhoun_Cragin&action=edit&redlink=1","C Cragin"
"/w/index.php?title=Charles_Bradley_(tennis)&action=edit&redlink=1","C Bradley"
"/w/index.php?title=George_Crocker_(tennis)&action=edit&redlink=1","G Crocker"
"/wiki/Edwin_P._Fischer","EP Fischer"
"/w/index.php?title=James_Terry_(tennis)&action=edit&redlink=1","J Terry"
"/w/index.php?title=Rpbert_Rowan&action=edit&redlink=1","R Rowan"
"/wiki/Cond%C3%A9_Nast_(businessman)","CM Nast"
"/wiki/Leo_Ware","LE Ware"
"/wiki/Leo_Ware","GW Lee"
"/w/index.php?title=F._William_Taylor&action=edit&redlink=1","FW Taylor"
"/wiki/Carr_Neel","C Neel"
"/wiki/Wylie_C._Grant","WC Grant"
"/w/index.php?title=Hiram_Kendall&action=edit&redlink=1","H Kendall"
"/w/index.php?title=Ralph_Hickox_(tennis)&action=edit&redlink=1","R Hickox"
"/w/index.php?title=Evarts_Wrenn&action=edit&redlink=1","E Wrenn"
"/w/index.php?title=Harry_Avery&action=edit&redlink=1","H Avery"
"/w/index.php?title=Cyril_H._Hatch&action=edit&redlink=1","CH Hatch"
"/w/index.php?title=Arthur_Taylor_(tennis)&action=edit&redlink=1","A Taylor"
"/w/index.php?title=Scott_Griffin_(tennis)&action=edit&redlink=1","S Griffin"
"/w/index.php?title=John_Hobart_(tennis)&action=edit&redlink=1","J Hobart"
"/wiki/Jed_Jones","JDE Jones"
"/wiki/Dwight_F._Davis","D Davis"
"/w/index.php?title=F._William_Taylor&action=edit&redlink=1","GW Lee"
"/w/index.php?title=Carlton_Hale&action=edit&redlink=1","C Hale"
"/w/index.php?title=Arthur_P._Hawes&action=edit&redlink=1","AP Hawes"
"/w/index.php?title=Stanley_Ward&action=edit&redlink=1","S Ward"
"/w/index.php?title=Stephen_Millett&action=edit&redlink=1","S Millett"
"/w/index.php?title=Richmond_Davis&action=edit&redlink=1","R Davis"
"/wiki/Jahial_Parmly_Paret","J Parmly Paret"
"/wiki/Richard_H._Palmer","RH Palmer"
"/w/index.php?title=Stewart_A._Cushman&action=edit&redlink=1","SA Cushman"
"/wiki/John_Neely_(tennis)","J Neely"
"/w/index.php?title=Stanley_P._Henshaw&action=edit&redlink=1","SP Henshaw"
"/w/index.php?title=W._Horace_Brown&action=edit&redlink=1","WH Brown"
"/w/index.php?title=William_Boag&action=edit&redlink=1","W Boag"
"/wiki/George_Wrenn","GL Wrenn"
"/w/index.php?title=Harry_Masson&action=edit&redlink=1","H Masson"
"/wiki/Richard_Stevens_(tennis)","EB Stevens"
"/w/index.php?title=George_H._Miles&action=edit&redlink=1","GH Miles"
"/w/index.php?title=L.Herbert_Turner&action=edit&redlink=1","LH Turner"
"/wiki/William_Clothier","W Clothier"
"/w/index.php?title=J.Kent_Willing&action=edit&redlink=1","JK Willing"
"/wiki/Malcolm_D._Whitman","MD Whitman"
"/wiki/Holcombe_Ward","H Ward"
"/wiki/George_Sheldon_(tennis)","G Sheldon"
"/w/index.php?title=Kenneth_Horton_(tennis)&action=edit&redlink=1","K Horton"
"/w/index.php?title=Reginald_Fincke&action=edit&redlink=1","R Fincke"
"/w/index.php?title=David_Brownell&action=edit&redlink=1","WD Brownell"
"/wiki/Richard_Carleton_(tennis)","RH Carleton"
"/w/index.php?title=William_Jordan_(tennis)&action=edit&redlink=1","W Jordan"
"/wiki/Wilberforce_Eaves","W Eaves"
"/wiki/Harold_Nisbet","H Nisbet"
"/wiki/Harold_Mahony","H Mahony"
"/wiki/Theodore_Pell","TR Pell"
"/wiki/Harold_Hackett","H Hackett"
"/wiki/Beals_Wright","BC Wright"
"/wiki/Raymond_D._Little","RD Little"
"/w/index.php?title=Percival_Marshall&action=edit&redlink=1","P Marshall"
"/w/index.php?title=Jack_Forbes_(tennis)&action=edit&redlink=1","J Forbes"
"/w/index.php?title=Paul_MacMahon&action=edit&redlink=1","P MacMahon"
"/wiki/Ralph_McKittrick","R McKittrick"
"/wiki/William_S._Bond_(tennis)","WS Bond"
"/w/index.php?title=Allison_Post&action=edit&redlink=1","AWS Post"
"/w/index.php?title=Richard_Hooker_(tennis)&action=edit&redlink=1","R Hooker"
"/w/index.php?title=Ray_Thurber&action=edit&redlink=1","R Thurber"
"/w/index.php?title=Marcus_Goodbody&action=edit&redlink=1","M Goodbody"
"/w/index.php?title=Tudor_Gross&action=edit&redlink=1","T Gross"
"/w/index.php?title=Harold_Plummer_(tennis)&action=edit&redlink=1","H Plummer"
"/w/index.php?title=Rodney_Proctor&action=edit&redlink=1","R Proctor"
"/w/index.php?title=Henry_Holt_(tennis)&action=edit&redlink=1","H Holt"
"/w/index.php?title=Storer_Ware&action=edit&redlink=1","S Ware"
"/w/index.php?title=Horace_Foulke&action=edit&redlink=1","H Foulke"
"/w/index.php?title=George_Belden_(tennis)&action=edit&redlink=1","G Belden"
"/w/index.php?title=Louis_Fitzgerald_(tennis)&action=edit&redlink=1","L Fitzgerald"
"/w/index.php?title=Jay_Bramhall&action=edit&redlink=1","J Bramhall"
"/w/index.php?title=Dean_Emery&action=edit&redlink=1","D Emery"
"/wiki/Beals_Wright","B Wright"
"/wiki/Kreigh_Collins","K Collins"
"/w/index.php?title=John_Appleton_Allen&action=edit&redlink=1","J Appleton Allen"
"/w/index.php?title=Norman_McLeod_(tennis)&action=edit&redlink=1","N McLeod"
"/wiki/Payne_Whitney","P Whitney"
"/w/index.php?title=Thomas_Sturgis,_Jr.&action=edit&redlink=1","T Sturgis"
"/wiki/Wylie_Grant","WC Grant"
"/wiki/Malcolm_Whitman","Malcolm Whitman"
"/wiki/William_Larned","William Larned"
"/wiki/Dwight_F._Davis","Dwight Davis"
"/wiki/Beals_Wright","Beals Wright"
"/wiki/Malcolm_Chace","Malcolm Chace"
"/wiki/George_Wrenn","George Wrenn"
"/wiki/Arthur_Gore_(tennis)","Arthur Gore"
"/wiki/Ernest_Black","Ernest Black"
"/wiki/Robert_Wrenn","Robert Wrenn"
"/w/index.php?title=Irving_C._Wright&action=edit&redlink=1","IC Wright"
"/wiki/Fred_Alexander","F Alexander"
"/w/index.php?title=Luis_Harry_Waidner&action=edit&redlink=1","LH Waidner"
"/w/index.php?title=Samuel_Hardy_(tennis)&action=edit&redlink=1","S Hardy"
"/w/index.php?title=James_D._Pell&action=edit&redlink=1","JD Pell"
"/w/index.php?title=Richard_Peters_(tennis)&action=edit&redlink=1","R Peters"
"/wiki/Arthur_Gore_(tennis)","A Gore"
"/w/index.php?title=Clarence_Angier&action=edit&redlink=1","C Angier"
"/wiki/Ernest_Black","E Black"
"/w/index.php?title=Edward_A._Taft&action=edit&redlink=1","EA Taft"
"/w/index.php?title=Henry_Thornton_(tennis)&action=edit&redlink=1","H Thornton"
"/w/index.php?title=Harry_Oelrichs&action=edit&redlink=1","H Oelrichs"
"/w/index.php?title=Joseph_S._Seabury&action=edit&redlink=1","JS Seabury"
"/wiki/Edgar_Leonard","EW Leonard"
"/wiki/Robert_Chauncey_Seaver","RC Seaver"
"/w/index.php?title=LeBaron_Adams&action=edit&redlink=1","L Adams"
"/w/index.php?title=Grimdstead_Vaughan&action=edit&redlink=1","G Vaughan"
"/wiki/Robert_LeRoy","R Leroy"
"/w/index.php?title=Clarence_Pell&action=edit&redlink=1","C Pell"
"/wiki/Edward_Larned","EP Larned"
"/w/index.php?title=George_Grisworld_(tennis)&action=edit&redlink=1","G Grisworld"
"/w/index.php?title=Norman_G._Johnson&action=edit&redlink=1","NG Johnson"
"/w/index.php?title=William_Kurtz_(tennis)&action=edit&redlink=1","W Kurtz"
"/w/index.php?title=Charles_Samuel_Lee&action=edit&redlink=1","CS Lee"
"/w/index.php?title=Alfred_Stillman&action=edit&redlink=1","A Stillman"
"/w/index.php?title=Clinton_Childs&action=edit&redlink=1","C Childs"
"/w/index.php?title=Pennington_Pierson&action=edit&redlink=1","P Pierson"
"/w/index.php?title=Louis_De_Forrest&action=edit&redlink=1","L De Forrest"
"/wiki/Reginald_Doherty","Reginald Doherty"
"/wiki/Bob_Huntington","Bob Huntington"
"/wiki/Raymond_Little","Raymond Little"
"/wiki/Kreigh_Collins","Kreigh Collins"
"/wiki/Laurence_Doherty","Laurence Doherty"
"/wiki/Leo_Ware","Leo Ware"
"/w/index.php?title=Harry_Waidner&action=edit&redlink=1","Harry Waidner"
"/w/index.php?title=Berral_Hoffman&action=edit&redlink=1","B Hoffman"
"/w/index.php?title=Stewart_Waller&action=edit&redlink=1","S Waller"
"/wiki/Craig_Biddle","C Biddle"
"/w/index.php?title=Baron_G._Franckenstein&action=edit&redlink=1","BG Franckenstein"
"/wiki/Reuben_Hunt","R Hunt"
"/w/index.php?title=Barry_Wood_(tennis)&action=edit&redlink=1","B Wood"
"/wiki/United_States","WH Bates"
"/wiki/Laurence_Doherty","L Doherty"
"/w/index.php?title=Lydig_Hoyt&action=edit&redlink=1","L Hoyt"
"/w/index.php?title=Harry_F._Allen&action=edit&redlink=1","HF Allen"
"/w/index.php?title=George_McFadden&action=edit&redlink=1","G McFadden"
"/w/index.php?title=Joseph_Willis_(tennis)&action=edit&redlink=1","J Willis"
"/w/index.php?title=Augustus_Heaton&action=edit&redlink=1","A Heaton"
"/wiki/Joshua_Pim","J Pim"
"/wiki/Reginald_Doherty","R Doherty"
"/w/index.php?title=Lyle_E._Mahan&action=edit&redlink=1","LE Mahan"
"/w/index.php?title=R.C._Seaver&action=edit&redlink=1","RC Seaver"
"/wiki/Richard_Carleton_(tennis)","Richard Carleton"
"/wiki/William_Clothier","William Clothier"
"/wiki/Edward_Larned","Edward Larned"
"/w/index.php?title=Harry_Allen_(tennis)&action=edit&redlink=1","Harry Allen"
"/w/index.php?title=Harry_Waidner&action=edit&redlink=1","Waidner"
"/wiki/Jed_Jones","Jones"
"/w/index.php?title=R.C._Seaver&action=edit&redlink=1","Seaver"
"/w/index.php?title=W._Conner&action=edit&redlink=1","Conner"
"/w/index.php?title=W.A.L._Dionne&action=edit&redlink=1","Dionne"
"/w/index.php?title=H._Sedgwick&action=edit&redlink=1","Sedgwick"
"/w/index.php?title=H._Norman&action=edit&redlink=1","Norman"
"/w/index.php?title=Charles_Cole_(tennis)&action=edit&redlink=1","Cole"
"/w/index.php?title=B._Cross&action=edit&redlink=1","Cross"
"/wiki/Richard_Carleton_(tennis)","Carleton"
"/w/index.php?title=E.A._Freshman&action=edit&redlink=1","Freshman"
"/wiki/Karl_Behr","Behr"
"/w/index.php?title=H._Whitman&action=edit&redlink=1","Whitman"
"/w/index.php?title=John_Bailey_(tennis)&action=edit&redlink=1","Bailey"
"/w/index.php?title=Harry_Smith_(tennis)&action=edit&redlink=1","Smith"
"/w/index.php?title=John_Neeley&action=edit&redlink=1","Neeley"
"/w/index.php?title=J.A._Ryerson&action=edit&redlink=1","Ryerson"
"/wiki/Kreigh_Collins","Collins"
"/wiki/Reginald_Doherty","RF Doherty"
"/w/index.php?title=B.F._Merrill&action=edit&redlink=1","Merrill"
"/wiki/Jahial_Parmly_Paret","Paret"
"/w/index.php?title=Stanley_P._Henshaw&action=edit&redlink=1","Henshaw"
"/w/index.php?title=Gardner_Beals&action=edit&redlink=1","Beals"
"/w/index.php?title=Theodore_Horton&action=edit&redlink=1","Horton"
"/w/index.php?title=M.B._Colket&action=edit&redlink=1","Colket"
"/w/index.php?title=C.M._Relyea&action=edit&redlink=1","Relyea"
"/wiki/Laurence_Doherty","HL Doherty"
"/wiki/Richard_Stevens_(tennis)","Stevens"
"/w/index.php?title=Russel_L._Dana&action=edit&redlink=1","Dana"
"/w/index.php?title=E.K._Leech&action=edit&redlink=1","Leech"
"/w/index.php?title=H.W._Stiness&action=edit&redlink=1","Stiness"
"/w/index.php?title=Deane_Miller&action=edit&redlink=1","Miller"
"/wiki/Harold_Mahony","Mahony"
"/w/index.php?title=R.T._Henshaw&action=edit&redlink=1","Henshaw"
"/w/index.php?title=Charles_Peters_(tennis)&action=edit&redlink=1","Peters"
"/w/index.php?title=Herbert_G._Dering&action=edit&redlink=1","Dering"
"/w/index.php?title=William_G._Gates_(tennis)&action=edit&redlink=1","Gates"
"/w/index.php?title=Alfred_Stillman&action=edit&redlink=1","Stillman"
"/w/index.php?title=F.J._Otis&action=edit&redlink=1","Otis"
"/w/index.php?title=J.B._Read&action=edit&redlink=1","Read"
"/w/index.php?title=Kenneth_Horton_(tennis)&action=edit&redlink=1","Horton"
"/w/index.php?title=Lyle_E._Mahan&action=edit&redlink=1","Mahan"
"/w/index.php?title=George_T._Adee&action=edit&redlink=1","Adee"
"/wiki/Henry_Slocum_(tennis)","Slocum"
"/w/index.php?title=Norman_Melland&action=edit&redlink=1","Melland"
"/w/index.php?title=R.W._Thomas&action=edit&redlink=1","Thomas"
"/w/index.php?title=R.A._Burlingame&action=edit&redlink=1","Burlingame"
"/w/index.php?title=Greville_Clarke&action=edit&redlink=1","Clarke"
"/w/index.php?title=Matthew_Bartlett_(tennis)&action=edit&redlink=1","Bartlett"
"/w/index.php?title=E.W._Scott&action=edit&redlink=1","Scott"
"/w/index.php?title=Harry_E._Avery&action=edit&redlink=1","Avery"
"/w/index.php?title=V.S._Manson&action=edit&redlink=1","Manson"
"/w/index.php?title=L.G._Morris&action=edit&redlink=1","Morris"
"/wiki/Edgar_Leonard","Leonard"
"/w/index.php?title=Charles_M._Bull&action=edit&redlink=1","Bull"
"/w/index.php?title=W.W._White&action=edit&redlink=1","White"
"/wiki/Bob_Huntington","Huntington"
"/w/index.php?title=William_P._Burden&action=edit&redlink=1","Burden"
"/w/index.php?title=G.I._Scott&action=edit&redlink=1","Scott"
"/w/index.php?title=A.L._Hoskins&action=edit&redlink=1","Hoskins"
"/w/index.php?title=Alfred_Codman&action=edit&redlink=1","Codman"
"/w/index.php?title=D.F._Appleton&action=edit&redlink=1","Appleton"
"/w/index.php?title=A.C._Blanding&action=edit&redlink=1","Blanding"
"/w/index.php?title=A.L._Devens&action=edit&redlink=1","Devens"
"/w/index.php?title=Harry_F._Allen&action=edit&redlink=1","Allen"
"/w/index.php?title=Fergus_Reid&action=edit&redlink=1","Reid"
"/w/index.php?title=Thomas_Ridgway_(tennis)&action=edit&redlink=1","Ridgway"
"/w/index.php?title=Henry_A._Havermayer&action=edit&redlink=1","Havermayer"
"/w/index.php?title=Butler_Lamb&action=edit&redlink=1","Lamb"
"/wiki/Holcombe_Ward","Ward"
"/w/index.php?title=Joseph_G._Willis&action=edit&redlink=1","Willis"
"/w/index.php?title=J.R._Livermore&action=edit&redlink=1","Livermore"
"/wiki/William_Clothier","Clothier"
"/w/index.php?title=Henry_J._Holt&action=edit&redlink=1","Holt"
"/wiki/Charles_Edward_Sands","Sands"
"/wiki/Beals_Wright","Wright"
"/wiki/Holcombe_Ward","Holcombe Ward"
"/wiki/Alphonzo_Bell","Alphonzo Bell"
"/wiki/Fred_Alexander","Fred Alexander"
"/wiki/Edgar_Leonard","Edgar Leonard"
"/wiki/Nathaniel_Niles_(figure_skater)","Nathaniel Niles"
"/w/index.php?title=George_Alexander_Phelps&action=edit&redlink=1","GA Phelps"
"/w/index.php?title=Pulding_Fosdick&action=edit&redlink=1","P Fosdick"
"/w/index.php?title=Russel_N._Dana&action=edit&redlink=1","RN Dana"
"/w/index.php?title=Marion_Wright&action=edit&redlink=1","M Wright"
"/wiki/Frank_Sulloway_(tennis)","FJ Sulloway"
"/w/index.php?title=Philip_A._Carroll&action=edit&redlink=1","PA Carroll"
"/w/index.php?title=Ernest_B._Lambert&action=edit&redlink=1","EB Lambert"
"/w/index.php?title=Ralph_Hickox_(tennis)&action=edit&redlink=1","GW Lee"
"/w/index.php?title=George_Baker_(tennis)&action=edit&redlink=1","G Baker"
"/wiki/Alphonzo_Bell","A Bell"
"/w/index.php?title=William_P._Burden&action=edit&redlink=1","WP Burden"
"/w/index.php?title=Fred_C._Colston&action=edit&redlink=1","FC Colston"
"/w/index.php?title=George_H._Nettleton&action=edit&redlink=1","GH Nettleton"
"/w/index.php?title=George_A._Lyon_Jr.&action=edit&redlink=1","GA Lyon Jr"
"/w/index.php?title=Gadner_Beals&action=edit&redlink=1","G Beals"
"/wiki/Edward_Dewhurst","E Dewhurst"
"/w/index.php?title=Harold_A._Sands&action=edit&redlink=1","HA Sands"
"/wiki/Karl_Behr","K Behr"
